container_number,cont_type,pickup,dropoff,vessel,source
HACU4242310,F40,HẢI AN,NHĐV,HAIAN BETA,Phúc Lộc - Shipside T4.26 HAP.xlsx
SEKU5574474,F40,HẢI AN,NHĐV,HAIAN BETA,Phúc Lộc - Shipside T4.26 HAP.xlsx
DFSU3063705,F20,HẢI AN,NHĐV,HAIAN VIEW,Phúc Lộc - Shipside T4.26 HAP.xlsx
CAAU2138683,F20,HẢI AN,NHĐV,HAIAN VIEW,Phúc Lộc - Shipside T4.26 HAP.xlsx
TCKU2876415,F20,HẢI AN,NHĐV,HAIAN VIEW,Phúc Lộc - Shipside T4.26 HAP.xlsx
HACU2215342,F20,HẢI AN,NHĐV,HAIAN VIEW,Phúc Lộc - Shipside T4.26 HAP.xlsx
BEAU5405539,F40,HẢI AN,NHĐV,HAIAN BETA,Phúc Lộc - Shipside T4.26 HAP.xlsx
DFSU1942433,F20,HẢI AN,NHĐV,HAIAN DELL,Phúc Lộc - Shipside T4.26 HAP.xlsx
TCKU3641605,F20,HẢI AN,NHĐV,HAIAN DELL,Phúc Lộc - Shipside T4.26 HAP.xlsx
GLDU5582543,F20,HẢI AN,NHĐV,HAIAN DELL,Phúc Lộc - Shipside T4.26 HAP.xlsx
TCLU2317034,F20,HẢI AN,NHĐV,HAIAN DELL,Phúc Lộc - Shipside T4.26 HAP.xlsx
TGCU2014614,F20,HẢI AN,NHĐV,HAIAN DELL,Phúc Lộc - Shipside T4.26 HAP.xlsx
HACU2162047,F20,HẢI AN,NHĐV,HAIAN DELL,Phúc Lộc - Shipside T4.26 HAP.xlsx
TCLU3318138,F20,HẢI AN,NHĐV,HAIAN DELL,Phúc Lộc - Shipside T4.26 HAP.xlsx
DFSU1750180,F20,HẢI AN,NHĐV,HAIAN DELL,Phúc Lộc - Shipside T4.26 HAP.xlsx
GLDU9856637,F20,HẢI AN,NHĐV,HAIAN DELL,Phúc Lộc - Shipside T4.26 HAP.xlsx
TRHU1986334,F20,HẢI AN,NHĐV,HAIAN DELL,Phúc Lộc - Shipside T4.26 HAP.xlsx
TCLU3391360,F20,HẢI AN,NHĐV,HAIAN DELL,Phúc Lộc - Shipside T4.26 HAP.xlsx
TGCU2017531,F20,HẢI AN,NHĐV,HAIAN DELL,Phúc Lộc - Shipside T4.26 HAP.xlsx
TCKU2386336,F20,HẢI AN,NHĐV,HAIAN DELL,Phúc Lộc - Shipside T4.26 HAP.xlsx
CAIU2678597,F20,HẢI AN,NHĐV,HAIAN DELL,Phúc Lộc - Shipside T4.26 HAP.xlsx
GLDU5032383,F20,HẢI AN,NHĐV,HAIAN DELL,Phúc Lộc - Shipside T4.26 HAP.xlsx
GLDU5611220,F20,HẢI AN,NHĐV,HAIAN DELL,Phúc Lộc - Shipside T4.26 HAP.xlsx
TRHU1528590,F20,HẢI AN,NHĐV,HAIAN DELL,Phúc Lộc - Shipside T4.26 HAP.xlsx
DFSU1914848,F20,HẢI AN,NHĐV,HAIAN DELL,Phúc Lộc - Shipside T4.26 HAP.xlsx
GLDU9922929,F20,HẢI AN,NHĐV,HAIAN DELL,Phúc Lộc - Shipside T4.26 HAP.xlsx
GLDU5546696,F20,HẢI AN,NHĐV,HAIAN DELL,Phúc Lộc - Shipside T4.26 HAP.xlsx
GLDU9922976,F20,HẢI AN,NHĐV,HAIAN DELL,Phúc Lộc - Shipside T4.26 HAP.xlsx
GLDU5651069,F20,HẢI AN,NHĐV,HAIAN DELL,Phúc Lộc - Shipside T4.26 HAP.xlsx
TRHU2133737,F20,HẢI AN,NHĐV,HAIAN DELL,Phúc Lộc - Shipside T4.26 HAP.xlsx
TRHU1535665,F20,HẢI AN,NHĐV,HAIAN DELL,Phúc Lộc - Shipside T4.26 HAP.xlsx
GAOU7898504,F40,HẢI AN,NHĐV,HAIAN DELL,Phúc Lộc - Shipside T4.26 HAP.xlsx
SEKU6806893,F40,HẢI AN,NHĐV,HAIAN DELL,Phúc Lộc - Shipside T4.26 HAP.xlsx
CAIU3533387,F20,HẢI AN,NHĐV,HAIAN DELL,Phúc Lộc - Shipside T4.26 HAP.xlsx
DFSU1854013,F20,HẢI AN,NHĐV,HAIAN DELL,Phúc Lộc - Shipside T4.26 HAP.xlsx
GAOU7791590,F40,HẢI AN,NHĐV,HAIAN DELL,Phúc Lộc - Shipside T4.26 HAP.xlsx
TEMU5245336,F20,HẢI AN,NHĐV,HAIAN DELL,Phúc Lộc - Shipside T4.26 HAP.xlsx
TEMU5280255,F20,HẢI AN,NHĐV,HAIAN DELL,Phúc Lộc - Shipside T4.26 HAP.xlsx
CAIU3692753,F20,HẢI AN,NHĐV,HAIAN DELL,Phúc Lộc - Shipside T4.26 HAP.xlsx
TCLU7643780,F20,HẢI AN,NHĐV,HAIAN DELL,Phúc Lộc - Shipside T4.26 HAP.xlsx
TCKU3754284,F20,HẢI AN,NHĐV,HAIAN DELL,Phúc Lộc - Shipside T4.26 HAP.xlsx
TGBU3301385,F20,HẢI AN,NHĐV,HAIAN DELL,Phúc Lộc - Shipside T4.26 HAP.xlsx
CAAU9568217,F20,HẢI AN,NHĐV,HAIAN DELL,Phúc Lộc - Shipside T4.26 HAP.xlsx
TCLU6636894,F20,HẢI AN,NHĐV,HAIAN DELL,Phúc Lộc - Shipside T4.26 HAP.xlsx
TRHU4970898,F20,HẢI AN,NHĐV,HAIAN DELL,Phúc Lộc - Shipside T4.26 HAP.xlsx
BEAU5250144,F20,HẢI AN,NHĐV,HAIAN DELL,Phúc Lộc - Shipside T4.26 HAP.xlsx
SEKU1943091,F20,HẢI AN,NHĐV,HAIAN BETA,Phúc Lộc - Shipside T4.26 HAP.xlsx
HACU2244459,F20,HẢI AN,NHĐV,HAIAN BETA,Phúc Lộc - Shipside T4.26 HAP.xlsx
DFSU1742543,F20,HẢI AN,NHĐV,HAIAN BETA,Phúc Lộc - Shipside T4.26 HAP.xlsx
TRHU2113330,F20,HẢI AN,NHĐV,HAIAN BETA,Phúc Lộc - Shipside T4.26 HAP.xlsx
TRHU2782654,F20,HẢI AN,NHĐV,HAIAN BETA,Phúc Lộc - Shipside T4.26 HAP.xlsx
HACU2244546,F20,HẢI AN,NHĐV,HAIAN BETA,Phúc Lộc - Shipside T4.26 HAP.xlsx
HACU2247885,F20,HẢI AN,NHĐV,HAIAN BETA,Phúc Lộc - Shipside T4.26 HAP.xlsx
TRHU3363204,F20,HẢI AN,NHĐV,HAIAN BETA,Phúc Lộc - Shipside T4.26 HAP.xlsx
SEKU1943065,F20,HẢI AN,NHĐV,HAIAN BETA,Phúc Lộc - Shipside T4.26 HAP.xlsx
HACU2162807,F20,HẢI AN,NHĐV,HAIAN BETA,Phúc Lộc - Shipside T4.26 HAP.xlsx
HACU2244470,F20,HẢI AN,NHĐV,HAIAN BETA,Phúc Lộc - Shipside T4.26 HAP.xlsx
SEKU1461628,F20,HẢI AN,NHĐV,HAIAN BETA,Phúc Lộc - Shipside T4.26 HAP.xlsx
HACU4181323,F40,HẢI AN,NHĐV,HAIAN BETA,Phúc Lộc - Shipside T4.26 HAP.xlsx
CAIU9257100,F40,HẢI AN,NHĐV,HAIAN BETA,Phúc Lộc - Shipside T4.26 HAP.xlsx
TCLU6756518,F40,HẢI AN,NHĐV,HAIAN BETA,Phúc Lộc - Shipside T4.26 HAP.xlsx
SEKU6806506,F40,HẢI AN,NHĐV,HAIAN BETA,Phúc Lộc - Shipside T4.26 HAP.xlsx
TCNU6302615,F40,HẢI AN,NHĐV,HAIAN BETA,Phúc Lộc - Shipside T4.26 HAP.xlsx
HACU4216266,F40,HẢI AN,NHĐV,HAIAN BETA,Phúc Lộc - Shipside T4.26 HAP.xlsx
HACU4216970,F40,HẢI AN,NHĐV,HAIAN BETA,Phúc Lộc - Shipside T4.26 HAP.xlsx
MAGU5769815,F40,HẢI AN,NHĐV,HAIAN BETA,Phúc Lộc - Shipside T4.26 HAP.xlsx
TCLU3789040,F20,HẢI AN,NHĐV,HAIAN BETA,Phúc Lộc - Shipside T4.26 HAP.xlsx
TRHU1988487,F20,HẢI AN,NHĐV,HAIAN BETA,Phúc Lộc - Shipside T4.26 HAP.xlsx
TRHU3084405,F20,HẢI AN,NHĐV,HAIAN BETA,Phúc Lộc - Shipside T4.26 HAP.xlsx
TRHU2994632,F20,HẢI AN,NHĐV,HAIAN BETA,Phúc Lộc - Shipside T4.26 HAP.xlsx
TCLU3545785,F20,HẢI AN,NHĐV,HAIAN BETA,Phúc Lộc - Shipside T4.26 HAP.xlsx
TGBU3237100,F20,HẢI AN,NHĐV,HAIAN BETA,Phúc Lộc - Shipside T4.26 HAP.xlsx
TCLU3489193,F20,HẢI AN,NHĐV,HAIAN BETA,Phúc Lộc - Shipside T4.26 HAP.xlsx
BSIU3091742,F20,HẢI AN,NHĐV,HAIAN BETA,Phúc Lộc - Shipside T4.26 HAP.xlsx
BEAU4445326,F40,HẢI AN,NHĐV,HAIAN BETA,Phúc Lộc - Shipside T4.26 HAP.xlsx
BEAU5306412,F40,HẢI AN,NHĐV,HAIAN BETA,Phúc Lộc - Shipside T4.26 HAP.xlsx
BEAU5455571,F40,HẢI AN,NHĐV,HAIAN BETA,Phúc Lộc - Shipside T4.26 HAP.xlsx
GLDU9987914,F40,HẢI AN,NHĐV,HAIAN BETA,Phúc Lộc - Shipside T4.26 HAP.xlsx
TCLU8486495,F40,HẢI AN,NHĐV,HAIAN BETA,Phúc Lộc - Shipside T4.26 HAP.xlsx
TCLU8489196,F40,HẢI AN,NHĐV,HAIAN BETA,Phúc Lộc - Shipside T4.26 HAP.xlsx
FBIU0330356,F20,HẢI AN,NHĐV,HAIAN VIEW,Phúc Lộc - Shipside T4.26 HAP.xlsx
BEAU2754007,F20,HẢI AN,NHĐV,HAIAN VIEW,Phúc Lộc - Shipside T4.26 HAP.xlsx
TCLU2938622,F20,HẢI AN,NHĐV,HAIAN VIEW,Phúc Lộc - Shipside T4.26 HAP.xlsx
CAIU3465750,F20,HẢI AN,NHĐV,HAIAN VIEW,Phúc Lộc - Shipside T4.26 HAP.xlsx
CAAU2484536,F20,HẢI AN,NHĐV,HAIAN VIEW,Phúc Lộc - Shipside T4.26 HAP.xlsx
TCKU1578226,F20,HẢI AN,NHĐV,HAIAN VIEW,Phúc Lộc - Shipside T4.26 HAP.xlsx
SEGU5805136,F20,HẢI AN,NHĐV,HAIAN VIEW,Phúc Lộc - Shipside T4.26 HAP.xlsx
CAAU5176460,F20,HẢI AN,NHĐV,HAIAN VIEW,Phúc Lộc - Shipside T4.26 HAP.xlsx
TCLU2660188,F20,HẢI AN,NHĐV,HAIAN DELL,Phúc Lộc - Shipside T4.26 HAP.xlsx
TGCU2342845,F20,HẢI AN,NHĐV,HAIAN DELL,Phúc Lộc - Shipside T4.26 HAP.xlsx
SEGU1956319,F20,HẢI AN,NHĐV,HAIAN DELL,Phúc Lộc - Shipside T4.26 HAP.xlsx
SEGU2073936,F20,HẢI AN,NHĐV,HAIAN DELL,Phúc Lộc - Shipside T4.26 HAP.xlsx
GLDU9492073,F20,HẢI AN,NHĐV,HAIAN DELL,Phúc Lộc - Shipside T4.26 HAP.xlsx
TCLU3223393,F20,HẢI AN,NHĐV,HAIAN DELL,Phúc Lộc - Shipside T4.26 HAP.xlsx
SEKU1469064,F20,HẢI AN,NHĐV,HAIAN LINK,Phúc Lộc - Shipside T4.26 HAP.xlsx
KTCU2312071,F20,HẢI AN,NHĐV,HAIAN LINK,Phúc Lộc - Shipside T4.26 HAP.xlsx
TRHU3463477,F20,HẢI AN,NHĐV,HAIAN LINK,Phúc Lộc - Shipside T4.26 HAP.xlsx
HACU2162601,F20,HẢI AN,NHĐV,HAIAN LINK,Phúc Lộc - Shipside T4.26 HAP.xlsx
HACU4244078,F40,HẢI AN,NHĐV,HAIAN LINK,Phúc Lộc - Shipside T4.26 HAP.xlsx
FBLU0217236,F40,HẢI AN,NHĐV,HAIAN LINK,Phúc Lộc - Shipside T4.26 HAP.xlsx
